,Unnamed: 0,DOI,Journal,Type,Title,Publish_Time,Issue_Time,Co_Author,Author,Rank,Nationality,Abs_country,Abs_GPE,Abs_LOC,Nationality_clean,country_code,region_code,GPE,NORP,LOC,ORG,LANG
680,680,https://doi.org/10.7183/0002-7316.79.3.444,American Antiquity,Research Article,the better angels of their nature: declining violence through time among prehispanic farmers of the pueblo southwest,20 January 2017, July 2014,True,Scott G. Ortman,Other,United States of America,[],[],['Southwest'],United States,US,NA,,['prehispanic'],['the pueblo southwest'],,
681,681,https://doi.org/10.7183/0002-7316.79.3.444,American Antiquity,Research Article,the better angels of their nature: declining violence through time among prehispanic farmers of the pueblo southwest,20 January 2017, July 2014,True,Katie E. Grundtisch,Other,United States of America,[],[],['Southwest'],United States,US,NA,,['prehispanic'],['the pueblo southwest'],,
682,682,https://doi.org/10.7183/0002-7316.79.3.444,American Antiquity,Research Article,the better angels of their nature: declining violence through time among prehispanic farmers of the pueblo southwest,20 January 2017, July 2014,True,Carly M. Fitzpatrick,Other,United States of America,[],[],['Southwest'],United States,US,NA,,['prehispanic'],['the pueblo southwest'],,
683,683,https://doi.org/10.7183/0002-7316.79.3.444,American Antiquity,Research Article,the better angels of their nature: declining violence through time among prehispanic farmers of the pueblo southwest,20 January 2017, July 2014,True,Sarah M. Cole,Communication,United States of America,[],[],['Southwest'],United States,US,NA,,['prehispanic'],['the pueblo southwest'],,
684,684,https://doi.org/10.7183/0002-7316.79.3.465,American Antiquity,Research Article,social network analysis of early classic hohokam corporate group inequality,20 January 2017, July 2014,False,Matthew C. Pailes,First,United States of America,[],['Cerro Prieto' 'Arizona'],['the Tucson Basin'],United States,US,NA,['hohokam'],,,,
685,685,https://doi.org/10.7183/0002-7316.79.3.487,American Antiquity,Research Article,"spatiotemporal analysis of old world diseases in north america, a.d. 1519–1807",20 January 2017, July 2014,False,Eric E. Jones,First,United States of America,[],[],[],United States,US,NA,,,['north america'],,
686,686,https://doi.org/10.7183/0002-7316.79.3.507,American Antiquity,Research Article,"heat treatment, ozarks cherts, and prehistoric toolstone use in southwest missouri",20 January 2017, July 2014,True,David A. Byers,First,United States of America,[],['Jefferson City' 'Missouri'],['Ozarks'],United States,US,NA,['missouri'],,,,
687,687,https://doi.org/10.7183/0002-7316.79.3.507,American Antiquity,Research Article,"heat treatment, ozarks cherts, and prehistoric toolstone use in southwest missouri",20 January 2017, July 2014,True,Craig Picka,Other,United States of America,[],['Jefferson City' 'Missouri'],['Ozarks'],United States,US,NA,['missouri'],,,,
688,688,https://doi.org/10.7183/0002-7316.79.3.507,American Antiquity,Research Article,"heat treatment, ozarks cherts, and prehistoric toolstone use in southwest missouri",20 January 2017, July 2014,True,Jack H. Ray,Communication,United States of America,[],['Jefferson City' 'Missouri'],['Ozarks'],United States,US,NA,['missouri'],,,,
689,689,https://doi.org/10.7183/0002-7316.79.3.522,American Antiquity,Research Article,a critical evaluation of recent gendered publishing trends in american archaeology,20 January 2017, July 2014,False,Dana N. Bardolph,First,United States of America,[],[],[],United States,US,NA,,['american'],,,
690,690,https://doi.org/10.7183/0002-7316.79.2.183,American Antiquity,Articles,localized critical theory as an expression of community archaeology practice: with an example from inuvialuit elders of the canadian western arctic,20 January 2017, April 2014,False,Natasha Lyons,First,Canada,['Canada'],['Canada'],['the Mackenzie Delta' 'Western Arctic'],Canada,CA,NA,,"['inuvialuit', 'canadian']",['arctic'],,
691,691,https://doi.org/10.7183/0002-7316.79.2.204,American Antiquity,Articles,hunter-gatherer earth ovens in the archaeological record: fundamental concepts,20 January 2017, April 2014,True,Stephen L. Black,First,United States of America,[],[],['Earth' 'earth' 'the Edwards Plateau' 'North America'],United States,US,NA,,,,,
692,692,https://doi.org/10.7183/0002-7316.79.2.204,American Antiquity,Articles,hunter-gatherer earth ovens in the archaeological record: fundamental concepts,20 January 2017, April 2014,True,Alston V. Thorns,Communication,United States of America,[],[],['Earth' 'earth' 'the Edwards Plateau' 'North America'],United States,US,NA,,,,,
693,693,https://doi.org/10.7183/0002-7316.79.2.227,American Antiquity,Articles,"botanical evidence of paleodietary and environmental change: drought on the channel islands, california",20 January 2017, April 2014,True,Jeanne E. Arnold,First,United States of America,[],['California' 'California'],[],United States,US,NA,['california'],,['the channel islands'],,
694,694,https://doi.org/10.7183/0002-7316.79.2.227,American Antiquity,Articles,"botanical evidence of paleodietary and environmental change: drought on the channel islands, california",20 January 2017, April 2014,True,Lana S. Martin,Communication,United States of America,[],['California' 'California'],[],United States,US,NA,['california'],,['the channel islands'],,
695,695,https://doi.org/10.7183/0002-7316.79.2.249,American Antiquity,Articles,"paleoeskimo occupation history of foxe basin, arctic canada: implications for the core area model and dorset origins",20 January 2017, April 2014,True,James M. Savelle,First,Canada,[],['Paleoeskimo' 'Paleoeskimo' 'B.P.' 'Paleoeskimo' 'Dorset' 'Dorset'],['the Eastern Arctic' 'Western Arctic'],Canada,CA,NA,,['paleoeskimo'],"['foxe basin', 'arctic canada']",,
696,696,https://doi.org/10.7183/0002-7316.79.2.249,American Antiquity,Articles,"paleoeskimo occupation history of foxe basin, arctic canada: implications for the core area model and dorset origins",20 January 2017, April 2014,True,Arthur S. Dyke,Communication,Canada,[],['Paleoeskimo' 'Paleoeskimo' 'B.P.' 'Paleoeskimo' 'Dorset' 'Dorset'],['the Eastern Arctic' 'Western Arctic'],Canada,CA,NA,,['paleoeskimo'],"['foxe basin', 'arctic canada']",,
697,697,https://doi.org/10.7183/0002-7316.79.2.277,American Antiquity,Articles,"history, monumentality, and interaction in the appalachian summit middle woodland",20 January 2017, April 2014,False,Alice P. Wright,First,United States of America,[],['North Carolina'],"['eastern North America' 'Middle Woodland' 'Garden Creek'
 'Middle Woodland' 'the Hopewellian Midwest' 'Middle Woodland']",United States,US,NA,,,"['the appalachian summit', 'middle woodland']",,
698,698,https://doi.org/10.7183/0002-7316.79.2.295,American Antiquity,Articles,shifting communities: demographic profiles of early village population growth and decline in the central american bottom,20 January 2017, April 2014,True,Casey R. Barrier,First,United States of America,['8'],['Washausen' 'Illinois' 'Washausen'],['west-central'],United States,US,NA,,['central american'],,,
700,700,https://doi.org/10.7183/0002-7316.79.2.314,American Antiquity,Articles,kansas and the postrevolt puebloan diaspora: ceramic evidence from the scott county pueblo,20 January 2017, April 2014,True,Margaret E. Beck,First,United States of America,[],"['Kansas' 'the Scott County Pueblo' 'Taos' 'Picuris' 'Kansas'
 'the Scott County Pueblo']",[],United States,US,NA,"['kansas', 'scott county']",,,,
701,701,https://doi.org/10.7183/0002-7316.79.2.314,American Antiquity,Articles,kansas and the postrevolt puebloan diaspora: ceramic evidence from the scott county pueblo,20 January 2017, April 2014,True,Sarah Trabert,Communication,United States of America,[],"['Kansas' 'the Scott County Pueblo' 'Taos' 'Picuris' 'Kansas'
 'the Scott County Pueblo']",[],United States,US,NA,"['kansas', 'scott county']",,,,
702,702,https://doi.org/10.7183/0002-7316.79.2.337,American Antiquity,Articles,"stable isotope analysis of turkey (meleagriscc gallopavo) diet from pueblo ii and pueblo iii sites, middle san juan region, northwest new mexico",20 January 2017, April 2014,True,Harlan McCaffery,First,United States of America,['turkey' 'turkey' 'turkey' 'turkey'],['turkey' 'turkey' 'turkey' 'turkey'],"['the San Juan Basin marks' 'the Middle San Juan Region'
 'the Middle San Juan Region']",United States,US,NA,['new mexico'],,['middle san juan region'],,
703,703,https://doi.org/10.7183/0002-7316.79.2.337,American Antiquity,Articles,"stable isotope analysis of turkey (meleagriscc gallopavo) diet from pueblo ii and pueblo iii sites, middle san juan region, northwest new mexico",20 January 2017, April 2014,True,Robert H. Tykot,Other,United States of America,['turkey' 'turkey' 'turkey' 'turkey'],['turkey' 'turkey' 'turkey' 'turkey'],"['the San Juan Basin marks' 'the Middle San Juan Region'
 'the Middle San Juan Region']",United States,US,NA,['new mexico'],,['middle san juan region'],,
704,704,https://doi.org/10.7183/0002-7316.79.2.337,American Antiquity,Articles,"stable isotope analysis of turkey (meleagriscc gallopavo) diet from pueblo ii and pueblo iii sites, middle san juan region, northwest new mexico",20 January 2017, April 2014,True,Kathy Durand Gore,Other,United States of America,['turkey' 'turkey' 'turkey' 'turkey'],['turkey' 'turkey' 'turkey' 'turkey'],"['the San Juan Basin marks' 'the Middle San Juan Region'
 'the Middle San Juan Region']",United States,US,NA,['new mexico'],,['middle san juan region'],,
705,705,https://doi.org/10.7183/0002-7316.79.2.337,American Antiquity,Articles,"stable isotope analysis of turkey (meleagriscc gallopavo) diet from pueblo ii and pueblo iii sites, middle san juan region, northwest new mexico",20 January 2017, April 2014,True,Beau R. DeBoer,Communication,United States of America,['turkey' 'turkey' 'turkey' 'turkey'],['turkey' 'turkey' 'turkey' 'turkey'],"['the San Juan Basin marks' 'the Middle San Juan Region'
 'the Middle San Juan Region']",United States,US,NA,['new mexico'],,['middle san juan region'],,
706,706,https://doi.org/10.7183/0002-7316.79.2.353,American Antiquity,Articles,unnotched triangular points on village sites,20 January 2017, April 2014,False,William Engelbrecht,First,United States of America,[],['New York'],['Midwest' 'East'],United States,US,NA,,,,,
732,732,https://doi.org/10.7183/0002-7316.79.1.25,American Antiquity,Articles,"pre-clovis lithic technology at the debra l. friedkin site, texas: comparisons to clovis through site-level behavior, technological trait-list, and cladistic analyses",20 January 2017, January 2014,True,Thomas A. Jennings,First,United States of America,[],['Texas'],['Siberia' 'Americas' 'North America' 'North America'],United States,US,NA,['texas'],,,,
733,733,https://doi.org/10.7183/0002-7316.79.1.25,American Antiquity,Articles,"pre-clovis lithic technology at the debra l. friedkin site, texas: comparisons to clovis through site-level behavior, technological trait-list, and cladistic analyses",20 January 2017, January 2014,True,Michael R. Waters,Communication,United States of America,[],['Texas'],['Siberia' 'Americas' 'North America' 'North America'],United States,US,NA,['texas'],,,,
734,734,https://doi.org/10.7183/0002-7316.79.1.45,American Antiquity,Articles,"eye of the needle: cold stress, clothing, and sewing technology during the younger dryas cold event in north america",20 January 2017, January 2014,False,Alan J. Osbora,First,United States of America,[],['Eurasia'],['North America' 'North America'],United States,US,NA,,,['north america'],,
735,735,https://doi.org/10.7183/0002-7316.79.1.69,American Antiquity,Articles,evaluating cahokian contact and mississippian identity politics in the late prehistoric central illinois river valley,20 January 2017, January 2014,False,Dana N. Bardolph,First,United States of America,[],[],['the Central Illinois River Valley'],United States,US,NA,,"['cahokian', 'mississippian']",['central illinois river valley'],,
736,736,https://doi.org/10.7183/0002-7316.79.1.90,American Antiquity,Articles,"ritual change and the distant: mesoamerican iconography, scarlet macaws, and great kivas in the mimbres region of southwestern new mexico",20 January 2017, January 2014,True,Patricia A. Gilman,First,United States of America,['Mexico' 'United States'],['New Mexico' 'Mexico' 'United States'],['the Gulf Coast'],United States,US,NA,['new mexico'],"['mesoamerican', 'kivas']",['mimbres'],,
737,737,https://doi.org/10.7183/0002-7316.79.1.90,American Antiquity,Articles,"ritual change and the distant: mesoamerican iconography, scarlet macaws, and great kivas in the mimbres region of southwestern new mexico",20 January 2017, January 2014,True,Marc Thompson,Other,United States of America,['Mexico' 'United States'],['New Mexico' 'Mexico' 'United States'],['the Gulf Coast'],United States,US,NA,['new mexico'],"['mesoamerican', 'kivas']",['mimbres'],,
738,738,https://doi.org/10.7183/0002-7316.79.1.90,American Antiquity,Articles,"ritual change and the distant: mesoamerican iconography, scarlet macaws, and great kivas in the mimbres region of southwestern new mexico",20 January 2017, January 2014,True,Kristina C. Wyckoff,Communication,United States of America,['Mexico' 'United States'],['New Mexico' 'Mexico' 'United States'],['the Gulf Coast'],United States,US,NA,['new mexico'],"['mesoamerican', 'kivas']",['mimbres'],,
